id,text,sentence,pet,label,category,euph_status
41,"Igualmente le solicitaba que se pusiera en contacto con el administrador de la finca para que remitiese la documentación y los pagos sufragando los gastos de la propiedad al despacho del abogado Requejo, a cuyo nombre abrí un apartado de correos y asigné una dirección ficticia, un viejo garaje [PET_BOUNDARY]Desocupado[PET_BOUNDARY] a dos calles del caserón en ruinas de los Aldaya. Mi esperanza era que, cegada por la posibilidad de ayudar a Julián y de volver a establecer el contacto con él, Sophie no se detendría a cuestionar todo aquel galimatías legal y consentiría en ayudarnos dada su próspera situación en la lejana Venezuela.","Igualmente le solicitaba que se pusiera en contacto con el administrador de la finca para que remitiese la documentación y los pagos sufragando los gastos de la propiedad al despacho del abogado Requejo, a cuyo nombre abrí un apartado de correos y asigné una dirección ficticia, un viejo garaje [PET_BOUNDARY]Desocupado[PET_BOUNDARY] a dos calles del caserón en ruinas de los Aldaya",Desocupado,0,Employment/Finances,sometimes_euph
42,"Dice mi mujer que vivo en el pasado, que me alimento de sueños, como esos viejos desocupados que van a jugar al dominó en nuestra sede social y asisten a las conferencias o a los recitales poéticos que organiza Godino. Le contesto que más o menos eso mismo soy yo, casi un [PET_BOUNDARY]Desocupado[PET_BOUNDARY], un parado de larga duración, como dicen ahora, por mucho que me empeñe en emprender negocios que no llegan a nada, en aceptar trabajos casi siempre fugaces, y muchas veces ilusorios y hasta fraudulentos."," Le contesto que más o menos eso mismo soy yo, casi un [PET_BOUNDARY]Desocupado[PET_BOUNDARY], un parado de larga duración, como dicen ahora, por mucho que me empeñe en emprender negocios que no llegan a nada, en aceptar trabajos casi siempre fugaces, y muchas veces ilusorios y hasta fraudulentos",Desocupado,1,Employment/Finances,sometimes_euph
43,"Implantado en un sector de alta conflictividad urbana, sobre un antiguo solar [PET_BOUNDARY]Desocupado[PET_BOUNDARY], con un entorno edificado heterogéneo, la nueva construcción logra conjugar volumétricamente la disgregación urbana del sector y conciliar el arrastre de la calle Caldas con la liberalidad de las edificaciones de la calle Guayaquil y los inmuebles representativos de principios de siglo.","Implantado en un sector de alta conflictividad urbana, sobre un antiguo solar [PET_BOUNDARY]Desocupado[PET_BOUNDARY], con un entorno edificado heterogéneo, la nueva construcción logra conjugar volumétricamente la disgregación urbana del sector y conciliar el arrastre de la calle Caldas con la liberalidad de las edificaciones de la calle Guayaquil y los inmuebles representativos de principios de siglo",Desocupado,0,Politics,sometimes_euph
44,"La experiencia de haber sido derrocado y detenido influyó en el tono de su discurso de reaparición. 'Llamo a todos a la unidad nacional', aseguró y, a manera de prueba concreta de disposición al entendimiento, anunció que había aceptado la renuncia de la junta directiva de Petróleos de Venezuela, en lo que podría significar la solución al conflicto que incendió la pradera y desencadenó el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] que desplazó a Chávez de la Presidencia, el pasado jueves."," 'Llamo a todos a la unidad nacional', aseguró y, a manera de prueba concreta de disposición al entendimiento, anunció que había aceptado la renuncia de la junta directiva de Petróleos de Venezuela, en lo que podría significar la solución al conflicto que incendió la pradera y desencadenó el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] que desplazó a Chávez de la Presidencia, el pasado jueves",Pronunciamiento militar,1,Politics,always_euph
45,"Después del [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] del 73, una vez asignado a las estructuras de la DINA, rápidamente me gané el apodo de «Capitán Nico», por mi apariencia juvenil, casi impúber, mis vivaces ojos azules y mi remolino en el pelo. En realidad era un ser absolutamente apasionado ejerciendo su vocación. Los años no pasaban por mí.","Después del [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] del 73, una vez asignado a las estructuras de la DINA, rápidamente me gané el apodo de «Capitán Nico», por mi apariencia juvenil, casi impúber, mis vivaces ojos azules y mi remolino en el pelo",Pronunciamiento militar,1,Politics,always_euph
46,"Un mes después del artículo se producía el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] de Galán y García Hernández en Jaca. Su fracaso y la ejecución de sus líderes otorgaría a la República sus protomártires y acomplejaría más aún a los monárquicos. Unos, indecisos como Alba o Cambó -éste además gravemente enfermo de cáncer-; otros, despechados como Sánchez-Guerra, otros protagonizando defecciones flagrantes como Alcalá Zamora o Miguel Maura. Don Juan Bautista Aznar, un almirante, político de bajo perfil (Maura dijo de él que procedía geográficamente de Cartagena y políticamente de la luna), sería la única opción como presidente encontrada por el Rey tras la dimisión de Berenguer en febrero de 1931, tras una ansiosa exploración entre sus presuntos leales con varias negativas sangrantes. Se establecía por primera vez la distinción entre monarquismo y alfonsismo.",Un mes después del artículo se producía el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] de Galán y García Hernández en Jaca,Pronunciamiento militar,1,Politics,always_euph
47,"—Puede usted recurrir en París al conde de Orsi —dijo—. Acaba de cumplir su condena por el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] de Boulogne, en el que me acompañó; se encuentra en quiebra, pero conserva excelentes relaciones con la banca inglesa."," Acaba de cumplir su condena por el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] de Boulogne, en el que me acompañó; se encuentra en quiebra, pero conserva excelentes relaciones con la banca inglesa",Pronunciamiento militar,1,Politics,always_euph
48,"Hasta aquí un lector por demás ingenuo se preguntará si está frente a una obra religiosa; uno más advertido, percatándose del año, sospechará que puede tratarse de la guerra civil española ya que ésta cronológicamente se inicia el 18 de julio de 1936, con la extensión a la península del [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] del día anterior en Melilla.","Hasta aquí un lector por demás ingenuo se preguntará si está frente a una obra religiosa; uno más advertido, percatándose del año, sospechará que puede tratarse de la guerra civil española ya que ésta cronológicamente se inicia el 18 de julio de 1936, con la extensión a la península del [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY] del día anterior en Melilla",Pronunciamiento militar,1,Politics,always_euph
49,"Urrutia indicó que ""no queremos que se resalte el gobierno de Allende, en el gobierno de Allende también se violaron los derechos humanos (...) Hubo varias personas que fallecieron durante ese gobierno por distintas razones, la división política que se produjo provocó el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY], fue el peor gobierno de la historia de Chile"".",") Hubo varias personas que fallecieron durante ese gobierno por distintas razones, la división política que se produjo provocó el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY], fue el peor gobierno de la historia de Chile""",Pronunciamiento militar,1,Politics,always_euph
50,"Poco después el general Arsenio Martínez Campos se alzó en Sagunto contra la República y proclamó rey de España a Alfonso XII (décimo procedimiento que incluyo en mi lista, el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY], de derribar el régimen constitucional establecido). El general Serrano dejó el poder poniendo punto final a la Primera República española. Sagasta no se oponía a la entronización de Alfonso XII siempre que se respetase la legislación revolucionaria. El 31 de diciembre se constituyó un nuevo gobierno presidido por Cánovas, que mantendría un verdadero estado de excepción que prolongaría la suspensión de garantías decretada por Serrano hasta el 19 de enero de 1877, con lo cual se aplazó la eficacia plena de las libertades hasta meses después de entrar en vigor la Constitución de 1876.","Poco después el general Arsenio Martínez Campos se alzó en Sagunto contra la República y proclamó rey de España a Alfonso XII (décimo procedimiento que incluyo en mi lista, el [PET_BOUNDARY]Pronunciamiento militar[PET_BOUNDARY], de derribar el régimen constitucional establecido)",Pronunciamiento militar,1,Politics,always_euph
51,"Para resolver esa debilidad había que [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY] y hacer algunos ajustes, que en un corto plazo ocasionarían cierto dolor y pena social, pero a la larga tendría su impacto positivo. La República Dominicana ha tenido el coraje de hacer esos ajustes, entonces, probablemente en el corto plazo puede haber cierto dolor, pero se están resolviendo esos problemas de sostenibilidad.","Para resolver esa debilidad había que [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY] y hacer algunos ajustes, que en un corto plazo ocasionarían cierto dolor y pena social, pero a la larga tendría su impacto positivo",Apretarse el cinturón,1,Employment/Finances,sometimes_euph
52,"Lo primero que hay que tener claro es de qué tipo de recesión estamos hablando. Y la actual desde luego no es la recesión definida como crecimiento cero. Hay síntomas de estancamiento pero afecta de modo muy distinto a Europa, Estados Unidos o América Latina. Como receta general, para una recesión no demasiado fuerte como la que tiene lugar ahora, hay dos caminos claros: el primero [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY] y el segundo controlar los cobros."," Como receta general, para una recesión no demasiado fuerte como la que tiene lugar ahora, hay dos caminos claros: el primero [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY] y el segundo controlar los cobros",Apretarse el cinturón,1,Employment/Finances,sometimes_euph
53,"Pero la economía no va bien, y Broadvision, como el resto del sector, ha tenido que [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY] con una 'fuerte reducción de gastos' que ha recortado la plantilla hasta la mitad, unos 1.000 empleados.","Pero la economía no va bien, y Broadvision, como el resto del sector, ha tenido que [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY] con una 'fuerte reducción de gastos' que ha recortado la plantilla hasta la mitad, unos 1",Apretarse el cinturón,1,Employment/Finances,sometimes_euph
54,"En la casa se hablaba a veces de [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY], pero el dinero no faltó. Lo necesario, y sólo lo necesario, siempre estuvo allí para todos.","En la casa se hablaba a veces de [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY], pero el dinero no faltó",Apretarse el cinturón,1,Employment/Finances,sometimes_euph
55,"Cuando la sociedad todavía tenía cierto bienestar, cuando el hambre era algo que ocurría en lugares muy específicos y muy minoritarios de la República Argentina, y que se hablaba de las carencias por una cuestión de juego político, era aceptable que alguien hablara de simpatía o antipatía cuando se refería a planes económicos. Señores, hay que [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY], ""Señores, hay que pasar el invierno"", y todas esas cosas que nos dijeron durante muchísimos años y que, de alguna manera, tenían cierta funcionalidad y coherencia en un país donde el hambre no existía casi, donde la desocupación era muy baja y donde el analfabetismo era bajísimo."," Señores, hay que [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY], ""Señores, hay que pasar el invierno"", y todas esas cosas que nos dijeron durante muchísimos años y que, de alguna manera, tenían cierta funcionalidad y coherencia en un país donde el hambre no existía casi, donde la desocupación era muy baja y donde el analfabetismo era bajísimo",Apretarse el cinturón,1,Employment/Finances,sometimes_euph
56,"¡Y qué bien se alimentan en esta casa! —dijo Francisca, ya sentada, inspeccionando la mesa—. No parece que hayan pasado por aquí los tiempos de [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY]"" Se trabaja, se busca, se inventa..."," No parece que hayan pasado por aquí los tiempos de [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY]"" Se trabaja, se busca, se inventa",Apretarse el cinturón,1,Employment/Finances,sometimes_euph
57,"George W. Bush advirtió ayer a sus ciudadanos de que deberán [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY] para hacer frente al elevado coste de las tareas de reconstrucción de la zona afectada por el Katrina y el Rita. Para ello, pidió al Congreso que reduzca las partidas de gastos pero sin tocar las destinadas a las operaciones militares.",Bush advirtió ayer a sus ciudadanos de que deberán [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY] para hacer frente al elevado coste de las tareas de reconstrucción de la zona afectada por el Katrina y el Rita,Apretarse el cinturón,1,Employment/Finances,sometimes_euph
58,"Reacciona ante la evidencia: vivimos tiempos de sequía y toca [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY], lo que significa que hay que cerrar el grifo. Toma nota y corre la voz: el agua es un tesoro y no podemos derrochar ni una sola gota.","Reacciona ante la evidencia: vivimos tiempos de sequía y toca [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY], lo que significa que hay que cerrar el grifo",Apretarse el cinturón,1,Employment/Finances,sometimes_euph
59,"El propio caso del maestro, Monsieur Dieudoné Bithegue, era claro: funcionario del Estado, cada año veía cómo menguaba su parco salario al mismo ritmo en que aumentaban los precios de los artículos de consumo, sobre todo de los más necesarios para llevar una vida algo digna, y pasaba muchos meses sin cobrar su magro estipendio, con la misma inalterable excusa de que el Estado carecía de recursos para mantener a todos sus servidores y había que [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY].","El propio caso del maestro, Monsieur Dieudoné Bithegue, era claro: funcionario del Estado, cada año veía cómo menguaba su parco salario al mismo ritmo en que aumentaban los precios de los artículos de consumo, sobre todo de los más necesarios para llevar una vida algo digna, y pasaba muchos meses sin cobrar su magro estipendio, con la misma inalterable excusa de que el Estado carecía de recursos para mantener a todos sus servidores y había que [PET_BOUNDARY]Apretarse el cinturón[PET_BOUNDARY]",Apretarse el cinturón,1,Employment/Finances,sometimes_euph
