id,text,sentence,pet,label,category,euph_status,literal_translation,euphemistic_meaning,source
604,"Gẹgẹ bo ṣe wa ninu atẹjade ti adari igbimọ alakooso ajọ Ibudo Aṣa Agbaye, Ọgbẹni Alao Adedayọ, fi ṣọwọ sakọroyin wa, wọn ni nitori [PET_BOUNDARY]ipapoda[PET_BOUNDARY] Alaafin ni wọn ṣe sun eto ọhun siwaju lati fi bu ọla fun ọba nla naa nitori yatọ si pe Alafin jẹ ọba gbogbo ilẹ Yoruba, Ọba Adeyẹmi lo tun ṣe alaga ayẹyẹ nla ọhun lọjọ ti Igbakeji Aarẹ orileede yii, Ọjọgbọn Yẹmi Ọsinbajo, ṣi aṣọ loju ajọ Yoruba World Centre, n’Ibadan, fun gbogbo aye ri.","Gẹgẹ bo ṣe wa ninu atẹjade ti adari igbimọ alakooso ajọ Ibudo Aṣa Agbaye, Ọgbẹni Alao Adedayọ, fi ṣọwọ sakọroyin wa, wọn ni nitori [PET_BOUNDARY]ipapoda[PET_BOUNDARY] Alaafin ni wọn ṣe sun eto ọhun siwaju lati fi bu ọla fun ọba nla naa nitori yatọ si pe Alafin jẹ ọba gbogbo ilẹ Yoruba, Ọba Adeyẹmi lo tun ṣe alaga ayẹyẹ nla ọhun lọjọ ti Igbakeji Aarẹ orileede yii, Ọjọgbọn Yẹmi Ọsinbajo, ṣi aṣọ loju ajọ Yoruba World Centre, n’Ibadan, fun gbogbo aye ri.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/nitori-alaafin-to-waja-yoruba-world-centre-sun-idije-milionia-fawon-ileewe-girama-siwaju/
605,"Ọbaladi ti Afọn, nijọba ibilẹ Imẹkọ-Afọn, nipinlẹ Ogun, Ọba Busari Adetọna, naa ti waja. Ọjọ keji ti Olu Imaṣayi, Ọba Gbadebọ Oluṣọla Oni, waja ni Ọbaladi Afọn naa tun PET_BOUNDARY] papoda [PET_BOUNDARY]yii, tẹle-n-tẹle niku ọhun tun jẹ.","Ọbaladi ti Afọn, nijọba ibilẹ Imẹkọ-Afọn, nipinlẹ Ogun, Ọba Busari Adetọna, naa ti waja. Ọjọ keji ti Olu Imaṣayi, Ọba Gbadebọ Oluṣọla Oni, waja ni Ọbaladi Afọn naa tun PET_BOUNDARY] papoda [PET_BOUNDARY]yii, tẹle-n-tẹle niku ọhun tun jẹ.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/
606,Baba agbalagba ti o ma n taso ni oja Ile Epo ti  PET_BOUNDARY] pa poda [PET_BOUNDARY],Baba agbalagba ti o ma n taso ni oja Ile Epo ti  PET_BOUNDARY] pa poda [PET_BOUNDARY],pa ipò dá,1,Death,sometimes_euph,changed position,death,iyanu
607,"Ọpọ ikanni ayelujara lo kun fọfọ fun oniruuru ọrọ, orin, ẹfẹ, aworan ati fidio ti wọn fi n sọrọ nipa oloogbe ọhun, bẹẹ si lawọn eeyan pataki pataki lagbo oṣelu, iṣowo, tiata atawọn olorin ilẹ wa naa ko gbẹyin, gbogbo wọn ni wọn n ṣedaro Mama agba Elizabeth to PET_BOUNDARY] papoda [PET_BOUNDARY]lẹni ọdun mẹrindinlọgọrun-un.","Ọpọ ikanni ayelujara lo kun fọfọ fun oniruuru ọrọ, orin, ẹfẹ, aworan ati fidio ti wọn fi n sọrọ nipa oloogbe ọhun, bẹẹ si lawọn eeyan pataki pataki lagbo oṣelu, iṣowo, tiata atawọn olorin ilẹ wa naa ko gbẹyin, gbogbo wọn ni wọn n ṣedaro Mama agba Elizabeth to PET_BOUNDARY] papoda [PET_BOUNDARY]lẹni ọdun mẹrindinlọgọrun-un.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/nitori-obabinrin-elizabeth-awon-aye-n-bu-tope-alabi/
608,"Olóyè Olúfẹlá Ọbáfúnmiláyọ̀ tàbí ""Fẹlá"" Ṣówándé MBE tí wọ́n bí ní ọjọ́ọ́ kọkàndínlọ́gbọ̀n osù Karùn-ún ọdún 1905, tí ó sì [PET_BOUNDARY]papò da[PET_BOUNDARY] ní ọjọ́ Kẹtàlá oṣù Kẹta ọdún 1987.","Olóyè Olúfẹlá Ọbáfúnmiláyọ̀ tàbí ""Fẹlá"" Ṣówándé MBE tí wọ́n bí ní ọjọ́ọ́ kọkàndínlọ́gbọ̀n osù Karùn-ún ọdún 1905, tí ó sì [PET_BOUNDARY]papò da[PET_BOUNDARY] ní ọjọ́ Kẹtàlá oṣù Kẹta ọdún 1987.",pa ipò dá,1,Death,sometimes_euph,changed position,death,wikipedia
609,"Lẹyin ọjọ mẹrinla ti Alaafin waja, Onijẹru tilẹ Ijẹru naa tun [PET_BOUNDARY]papoda[PET_BOUNDARY]","Lẹyin ọjọ mẹrinla ti Alaafin waja, Onijẹru tilẹ Ijẹru naa tun [PET_BOUNDARY]papoda[PET_BOUNDARY]",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/
610,"Isẹ orin kikọ gbe Ayinla Ọmọwura pupọ, ka si to sẹju pẹ, o ti se awo orin to to mejilelogun ko to [PET_BOUNDARY]papo da[PET_BOUNDARY] , ti okiki rẹ si gba gbogbo ilẹ Yoruba kan nigba aye rẹ, boya nitori ede Ẹgba to fi n kọ orin Apala tiẹ ni, ko sẹni to ye","Isẹ orin kikọ gbe Ayinla Ọmọwura pupọ, ka si to sẹju pẹ, o ti se awo orin to to mejilelogun ko to [PET_BOUNDARY]papo da[PET_BOUNDARY] , ti okiki rẹ si gba gbogbo ilẹ Yoruba kan nigba aye rẹ, boya nitori ede Ẹgba to fi n kọ orin Apala tiẹ ni, ko sẹni to ye",pa ipò dá,1,Death,sometimes_euph,changed position,death,bbc
611,"Iroyin to tẹ akọroyin wa lọwọ lati aafin Asẹyin fidi ẹ mulẹ pe lọsan-an ọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022. Ọba nla yii, to jẹ igbakeji alaga igbimọ awọn lọbalọba ipinlẹ Ọyọ dara pọ mọ awọn baba nla ẹ. [PET_BOUNDARY]ipapoda[PET_BOUNDARY] ori ade yii lẹlẹẹkeje ọba ti yoo waja laarin oṣu mẹjọ sasiko yii nipinlẹ Ọyọ.","Iroyin to tẹ akọroyin wa lọwọ lati aafin Asẹyin fidi ẹ mulẹ pe lọsan-an ọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022. Ọba nla yii, to jẹ igbakeji alaga igbimọ awọn lọbalọba ipinlẹ Ọyọ dara pọ mọ awọn baba nla ẹ. [PET_BOUNDARY]ipapoda[PET_BOUNDARY] ori ade yii lẹlẹẹkeje ọba ti yoo waja laarin oṣu mẹjọ sasiko yii nipinlẹ Ọyọ.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/erin-wo-aseyin-ilu-iseyin-waja/
612,"“Tinati ju awon Baba mi lo ajewipe eyin awon Baba mi koda nù Èyin bàbá ó dáa ni àdúrà tí a má ? gba, tí àw?n bàbà wá bá [PET_BOUNDARY]papò dà[PET_BOUNDARY].","“Tinati ju awon Baba mi lo ajewipe eyin awon Baba mi koda nù Èyin bàbá ó dáa ni àdúrà tí a má ? gba, tí àw?n bàbà wá bá [PET_BOUNDARY]papò dà[PET_BOUNDARY].",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://www.ripplesnigeria.com/oluwo-of-iwo-declares-self-greater-than-oduduwa-awolowo-others/
613,"Nigba to n ṣedaro [PET_BOUNDARY]ipapoda[PET_BOUNDARY] ori ade naa, alaṣẹ ajọ Yoruba Agbaye yii, to tun jẹ oludasilẹ ileeṣẹ iweeroyin ALAROYE, sọ pe “lọdọọ wa ni Yoruba World Centre nibi, iwaja Ọba Adeyẹmi dun wa yatọ, nitori lẹyin ta a ti fẹnu ko lori idasilẹ ajọ yii, Kabiesi lẹni akọkọ ta a kọkọ lọọ ba. Loju-ẹsẹ ni wọn tẹwọ gba a, wọn ṣeleri lati lo ohun gbogbo to wa ni ikapa wọn fun aṣeyọri eto naa.","Nigba to n ṣedaro [PET_BOUNDARY]ipapoda[PET_BOUNDARY] ori ade naa, alaṣẹ ajọ Yoruba Agbaye yii, to tun jẹ oludasilẹ ileeṣẹ iweeroyin ALAROYE, sọ pe “lọdọọ wa ni Yoruba World Centre nibi, iwaja Ọba Adeyẹmi dun wa yatọ, nitori lẹyin ta a ti fẹnu ko lori idasilẹ ajọ yii, Kabiesi lẹni akọkọ ta a kọkọ lọọ ba. Loju-ẹsẹ ni wọn tẹwọ gba a, wọn ṣeleri lati lo ohun gbogbo to wa ni ikapa wọn fun aṣeyọri eto naa.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/nitori-alaafin-to-waja-yoruba-world-centre-sun-idije-milionia-fawon-ileewe-girama-siwaju/
614,Ọ gbadura pe ki Ọlọrun fun wọn lọgbọn ati oye lati yan ẹni to yẹ sipo Olubadan ti o [PET_BOUNDARY]papo da[PET_BOUNDARY] .,Ọ gbadura pe ki Ọlọrun fun wọn lọgbọn ati oye lati yan ẹni to yẹ sipo Olubadan ti o [PET_BOUNDARY]papo da[PET_BOUNDARY] .,pa ipò dá,1,Death,sometimes_euph,changed position,death,https://yoruba.von.gov.ng/2022/01/03/acf-gboriyin-fun-olubadan-ti-o-papo-da/
615,"Ọbabìnrin Elizabeth II, tó jẹ́ ọba tó pẹ́ lórí oyè jù ní Ilẹ̀ Gẹ̀ẹ́ [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] ipò dà, ní ẹni ọdún mẹ́rìndínlọ́gọ́rù-ún (96), lẹ́yìn ìgbà tó lo àádọ́rin (70) ọdún lórí oyè.","Ọbabìnrin Elizabeth II, tó jẹ́ ọba tó pẹ́ lórí oyè jù ní Ilẹ̀ Gẹ̀ẹ́ [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] ipò dà, ní ẹni ọdún mẹ́rìndínlọ́gọ́rù-ún (96), lẹ́yìn ìgbà tó lo àádọ́rin (70) ọdún lórí oyè.",pa ipò dá,1,Death,sometimes_euph,changed position,death,bbc
616,"Lẹyin ti iya wa [PET_BOUNDARY]papoda[PET_BOUNDARY] , Alaaja lo duro bii iya fun wa, to si n ṣe ojuṣe rẹ fun itẹsiwaju ati alaafia ẹbi wa. Ko si ẹni to le rọpo rẹ, bẹẹ ni yoo ṣoro fun wa lati ri ẹni ti yoo di alafo ti iku rẹ fi silẹ. Afi bii Mecca ni gbogbo awọn onimọto atawọn ololufẹ MC Oluọmọ n rọ lọ si ile ọkunrin naa lati lọọ ba a kẹdun iku to pa obinrin yii. Adura ni gbogbo wọn si n ṣe fun un pe Ọlọrun yoo wo awọn ọmọ to fi saye lọ, yoo si tu mọlẹbi Akinsanya funra ẹ ninu.","Lẹyin ti iya wa [PET_BOUNDARY]papoda[PET_BOUNDARY] , Alaaja lo duro bii iya fun wa, to si n ṣe ojuṣe rẹ fun itẹsiwaju ati alaafia ẹbi wa. Ko si ẹni to le rọpo rẹ, bẹẹ ni yoo ṣoro fun wa lati ri ẹni ti yoo di alafo ti iku rẹ fi silẹ. Afi bii Mecca ni gbogbo awọn onimọto atawọn ololufẹ MC Oluọmọ n rọ lọ si ile ọkunrin naa lati lọọ ba a kẹdun iku to pa obinrin yii. Adura ni gbogbo wọn si n ṣe fun un pe Ọlọrun yoo wo awọn ọmọ to fi saye lọ, yoo si tu mọlẹbi Akinsanya funra ẹ ninu.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/mc-oluomo-bara-je-gidigidi-nitori-egbon-re-to-ku-lojiji/
617,Àwọn òṣèré tíátà bẹ̀rẹ̀ kíkọ́ ilé sórí ilẹ̀ gbajúgbajà adẹ́rìnínpòṣónú tó [PET_BOUNDARY]papò dà[PET_BOUNDARY],Àwọn òṣèré tíátà bẹ̀rẹ̀ kíkọ́ ilé sórí ilẹ̀ gbajúgbajà adẹ́rìnínpòṣónú tó [PET_BOUNDARY]papò dà[PET_BOUNDARY],pa ipò dá,1,Death,sometimes_euph,changed position,death,bbc
618,"Alaaji Yẹkini Oyedele tawọn eeyan mọ si Baba Lẹgba ti PET_BOUNDARY] papoda [PET_BOUNDARY]laaarọ oni, Mọnde, ọjọ keje, oṣu kẹsan-an, ọdun 2020.","Alaaji Yẹkini Oyedele tawọn eeyan mọ si Baba Lẹgba ti PET_BOUNDARY] papoda [PET_BOUNDARY]laaarọ oni, Mọnde, ọjọ keje, oṣu kẹsan-an, ọdun 2020.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/baba-legbaa-onitiata-ti-ku-o/
619,orò ìkẹyìn fún ọmọ ẹgbé ̣ọdẹ tí ó [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] à.,orò ìkẹyìn fún ọmọ ẹgbé ̣ọdẹ tí ó [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] à.,pa ipò dá,1,Death,sometimes_euph,changed position,death,https://jupeb.edu.ng/past_questions/2021%20Yoruba.pdf
620,"Hazrat Syed Abdul Hafeez Shad [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] , (di oloogbe).","Hazrat Syed Abdul Hafeez Shad [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] , (di oloogbe).",pa ipò dá,1,Death,sometimes_euph,changed position,death,http://www.anti-el7ad.com/site/play-13188.html
621,"ADÉBÁYỌ̀ FÁLÉTÍ [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] à ní University College Hospital, Ìbàdàn ní oṣù Agẹmọ, ọdún 2017.","ADÉBÁYỌ̀ FÁLÉTÍ [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] à ní University College Hospital, Ìbàdàn ní oṣù Agẹmọ, ọdún 2017.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://twitter.com/OjogbonYoruba/status/1236666203910868993
622,"Lọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022, lọba nla to jẹ igbakeji alaga igbimọ awọn lọbalọba ipinlẹ Ọyọ dakẹ sileewosan University College Hospital, UCH, n’Ibadan. O to bii oṣu meloo kan ti ojojo ti n ṣogun Ọba Adekunle, lati bii ọsẹ meji ni wọn ti da a duro si UCH, kọlọjọ too de ba a nibẹ lọsan-an ọjọ Aiku. [PET_BOUNDARY]ipapoda[PET_BOUNDARY] ori ade yii lẹlẹẹkeje ọba ti yoo waja nipinlẹ Ọyọ laarin oṣu mẹjọ sasiko yii.","Lọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022, lọba nla to jẹ igbakeji alaga igbimọ awọn lọbalọba ipinlẹ Ọyọ dakẹ sileewosan University College Hospital, UCH, n’Ibadan. O to bii oṣu meloo kan ti ojojo ti n ṣogun Ọba Adekunle, lati bii ọsẹ meji ni wọn ti da a duro si UCH, kọlọjọ too de ba a nibẹ lọsan-an ọjọ Aiku. [PET_BOUNDARY]ipapoda[PET_BOUNDARY] ori ade yii lẹlẹẹkeje ọba ti yoo waja nipinlẹ Ọyọ laarin oṣu mẹjọ sasiko yii.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/won-ti-sinku-aseyin-ti-ilu-iseyin-to-waja/
623,Imaamu-agba ilu Sepeteri [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY],Imaamu-agba ilu Sepeteri [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY],pa ipò dá,1,Death,sometimes_euph,changed position,death,http://afonrereyoruba.tripod.com/id1.html
624,"ki e̩ níkéni mase banújé, Baba ti [PET_BOUNDARY]pa pòda[PET_BOUNDARY]","ki e̩ níkéni mase banújé, Baba ti [PET_BOUNDARY]pa pòda[PET_BOUNDARY]",pa ipò dá,1,Death,sometimes_euph,changed position,death,a pragmatic analysis of selected yoruba euphemisms
625,"Titi di oṣu Karun-un, ọdun 2022 ta a wa yii, niroyin [PET_BOUNDARY]ipapoda[PET_BOUNDARY] awọn ọba wọnyi n gori afẹfẹ leralera wọn. Olubadan ilẹ Ibadan, Ọba Saliu Akanmu Adetunji, lakọkọ ọba to waja lọdun 2022 yii. Lọjọ keji, oṣu Kin-in-ni, loun faye silẹ to gbọrun lọ lẹni ọdun mẹtalelaaadọrun-un (93).","Titi di oṣu Karun-un, ọdun 2022 ta a wa yii, niroyin [PET_BOUNDARY]ipapoda[PET_BOUNDARY] awọn ọba wọnyi n gori afẹfẹ leralera wọn. Olubadan ilẹ Ibadan, Ọba Saliu Akanmu Adetunji, lakọkọ ọba to waja lọdun 2022 yii. Lọjọ keji, oṣu Kin-in-ni, loun faye silẹ to gbọrun lọ lẹni ọdun mẹtalelaaadọrun-un (93).",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/
626,"Ọkan ninu awọn ọmọ Ọbaladi, Ọmọọba Adewale Adetọna, lo kede [PET_BOUNDARY]ipapoda[PET_BOUNDARY] baba rẹ soju ikanni ẹ lori Fesibuuku, nibẹ lo ti jẹ ko di mimọ pe Ọba Busari Adetọna, Ọbaladi Afọn, ti jade laye lẹni ọdun mejilelọgọta(62). O ni ọjọ Ẹti, Furaidee, ni iku pa oju Kabiyesi de.","Ọkan ninu awọn ọmọ Ọbaladi, Ọmọọba Adewale Adetọna, lo kede [PET_BOUNDARY]ipapoda[PET_BOUNDARY] baba rẹ soju ikanni ẹ lori Fesibuuku, nibẹ lo ti jẹ ko di mimọ pe Ọba Busari Adetọna, Ọbaladi Afọn, ti jade laye lẹni ọdun mejilelọgọta(62). O ni ọjọ Ẹti, Furaidee, ni iku pa oju Kabiyesi de.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/
627,"Loru mọju ọjọ kọkanlelogun, oṣu Kejila, ọdun naa, ti i ṣe ọjọ kẹsan-an ti Ṣọun Ogbomọṣọ waja, l’Aṣigangan tilẹ Igangan, Ọba Abdul-Azeez Adeoye Lawuyi, naa tẹle e. Bi ikede [PET_BOUNDARY]ipapoda[PET_BOUNDARY] awọn ọba alade ṣe pari ọdun 2021 nipinlẹ Ọyọ, bẹẹ naa ni irọkẹkẹ ijade laye awọn kabiesi bẹrẹ ọdun 2022 ta a wa yii.","Loru mọju ọjọ kọkanlelogun, oṣu Kejila, ọdun naa, ti i ṣe ọjọ kẹsan-an ti Ṣọun Ogbomọṣọ waja, l’Aṣigangan tilẹ Igangan, Ọba Abdul-Azeez Adeoye Lawuyi, naa tẹle e. Bi ikede [PET_BOUNDARY]ipapoda[PET_BOUNDARY] awọn ọba alade ṣe pari ọdun 2021 nipinlẹ Ọyọ, bẹẹ naa ni irọkẹkẹ ijade laye awọn kabiesi bẹrẹ ọdun 2022 ta a wa yii.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/
628,"Ajọ Yoruba Agbaye, iyẹn Yoruba World Centre, ti sun ifilọlẹ eto idije imọ Yoruba to fẹẹ fi lọlẹ laipẹ yii siwaju. Eyi ko ṣẹyin [PET_BOUNDARY]ipapoda[PET_BOUNDARY] Alaafin Ọyọ, Ọba Lamidi Atanda Ọlayiwọla Adeyẹmi (Kẹta), ẹni to waja lọjọ Ẹti, Furaidee, ọjọ kejilelogun, oṣu Kẹrin, ọdun 2022 yii.","Ajọ Yoruba Agbaye, iyẹn Yoruba World Centre, ti sun ifilọlẹ eto idije imọ Yoruba to fẹẹ fi lọlẹ laipẹ yii siwaju. Eyi ko ṣẹyin [PET_BOUNDARY]ipapoda[PET_BOUNDARY] Alaafin Ọyọ, Ọba Lamidi Atanda Ọlayiwọla Adeyẹmi (Kẹta), ẹni to waja lọjọ Ẹti, Furaidee, ọjọ kejilelogun, oṣu Kẹrin, ọdun 2022 yii.",pa ipò dá,1,Death,sometimes_euph,changed position,death,https://alaroye.org/nitori-alaafin-to-waja-yoruba-world-centre-sun-idije-milionia-fawon-ileewe-girama-siwaju/
629,"Ojú ìwòye Pythagoras, gbajúmọ̀ onímọ̀ ìṣirò, ọmọ ilẹ̀ Gíríìsì ti ọ̀rúndún kẹfà ṣááju Sànmánì Tiwa, ni pé ọkàn jẹ́ aláìleèkú, ó sì máa ń [PET_BOUNDARY]papò dà[PET_BOUNDARY].","Ojú ìwòye Pythagoras, gbajúmọ̀ onímọ̀ ìṣirò, ọmọ ilẹ̀ Gíríìsì ti ọ̀rúndún kẹfà ṣááju Sànmánì Tiwa, ni pé ọkàn jẹ́ aláìleèkú, ó sì máa ń [PET_BOUNDARY]papò dà[PET_BOUNDARY].",pa ipò dá,0,Death,sometimes_euph,changed position,death,https://glosbe.com/hr/yo/pitagora
630,"Òfị Níútìnì kìíní fi ye wa pé gbogbo ẹda tó bá wa ní ìdúró, yí óò dúró lójú kan náà, àyàfi bí a bá rí nnkan kan ti yí óò mú u [PET_BOUNDARY]pa ipò rẹ̀ da[PET_BOUNDARY] .","Òfị Níútìnì kìíní fi ye wa pé gbogbo ẹda tó bá wa ní ìdúró, yí óò dúró lójú kan náà, àyàfi bí a bá rí nnkan kan ti yí óò mú u [PET_BOUNDARY]pa ipò rẹ̀ da[PET_BOUNDARY] .",pa ipò dá,0,Death,sometimes_euph,changed position,death,https://www.facebook.com/AESTYL/
631,"Lara awọn akẹgbẹ [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa la ti ri Jide Kosoko, Adebayo Salami, Madam Saje, Mr Latin ati bẹẹ bẹẹ lọ.","Lara awọn akẹgbẹ [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa la ti ri Jide Kosoko, Adebayo Salami, Madam Saje, Mr Latin ati bẹẹ bẹẹ lọ.",olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cjm3dp1e1dwo
632,"Ọpẹ Age ni ile iwosan ijọba to wa nilu Ado Ekiti ni wọn kọkọ gbe [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa lọ, ki wọn to dari wọn lọ si ile iwosan fasiti ipinlẹ Ekiti.","Ọpẹ Age ni ile iwosan ijọba to wa nilu Ado Ekiti ni wọn kọkọ gbe [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa lọ, ki wọn to dari wọn lọ si ile iwosan fasiti ipinlẹ Ekiti.",olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cqe7mjrjy80o
633,"Ọjọ kinni, oṣu Kẹwaa, ọdun 2022 yii ni wọn s [PET_BOUNDARY]olóògbé[PET_BOUNDARY] oloogbe naa nile ijọsin Trinity Life Church, to wa ni Maryland, l’Amẹrika.","Ọjọ kinni, oṣu Kẹwaa, ọdun 2022 yii ni wọn s [PET_BOUNDARY]olóògbé[PET_BOUNDARY] oloogbe naa nile ijọsin Trinity Life Church, to wa ni Maryland, l’Amẹrika.",olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cy038j4854zo
634,"Ayọrinde, lasiko to n ba BBC Yoruba sọrọ sọ pe ijọba Amẹrika funra rẹ lo gbe oku [PET_BOUNDARY]olóògbé[PET_BOUNDARY] e naa lọ lati sin.","Ayọrinde, lasiko to n ba BBC Yoruba sọrọ sọ pe ijọba Amẹrika funra rẹ lo gbe oku [PET_BOUNDARY]olóògbé[PET_BOUNDARY] e naa lọ lati sin.",olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cy038j4854zo
635,Ọsẹ to kọja ni wọn sin [PET_BOUNDARY]olóògbé[PET_BOUNDARY] Bolanle Raheem ni agbegbe Lekki nipinlẹ Eko.,Ọsẹ to kọja ni wọn sin [PET_BOUNDARY]olóògbé[PET_BOUNDARY] Bolanle Raheem ni agbegbe Lekki nipinlẹ Eko.,olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cl4806ym043o
636,"Gbenga Raheem, ọkọ [PET_BOUNDARY]olóògbé[PET_BOUNDARY] e Bolanle Raheem to padanu ẹmi rẹ lọjọ keresimesi lọdun 2022, farahan ni ileẹjọ lati sọ bi isẹlẹ naa ṣe sẹlẹ lọjọ naa.","Gbenga Raheem, ọkọ [PET_BOUNDARY]olóògbé[PET_BOUNDARY] e Bolanle Raheem to padanu ẹmi rẹ lọjọ keresimesi lọdun 2022, farahan ni ileẹjọ lati sọ bi isẹlẹ naa ṣe sẹlẹ lọjọ naa.",olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cl4806ym043o
637,Adesola Omidina ni awọn mọlẹbi [PET_BOUNDARY]olóògbé[PET_BOUNDARY] yoo kede ayẹyẹ isinku nigba to ba ya.,Adesola Omidina ni awọn mọlẹbi [PET_BOUNDARY]olóògbé[PET_BOUNDARY] yoo kede ayẹyẹ isinku nigba to ba ya.,olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/afrika-59412498
638,Suwebatu sọ ìdí tí wọn kò fi sin [PET_BOUNDARY]olóògbé[PET_BOUNDARY] ní kété tó kú,Suwebatu sọ ìdí tí wọn kò fi sin [PET_BOUNDARY]olóògbé[PET_BOUNDARY] ní kété tó kú,olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/afrika-59412491
639,Amọ gbogbo iyanju BBC Yoruba lati ri aya atawọn [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa lo ja si pabo nitori a gbọ pe wọn ti lọ silu Eko.,Amọ gbogbo iyanju BBC Yoruba lati ri aya atawọn [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa lo ja si pabo nitori a gbọ pe wọn ti lọ silu Eko.,olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cqe7mjrjy80o
640,Olugbenga Owolabi: Àbúrò [PET_BOUNDARY]olóògbé[PET_BOUNDARY] é ní wọ́n gbé òkú náà bíi ẹ̀rí pé wọn ń pa Yorùbé láìtọ́,Olugbenga Owolabi: Àbúrò [PET_BOUNDARY]olóògbé[PET_BOUNDARY] é ní wọ́n gbé òkú náà bíi ẹ̀rí pé wọn ń pa Yorùbé láìtọ́,olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cy038j4854zo
641,"Ninu atẹjade kan ti agbẹnusọ ẹgbẹ oṣelu PDP nipinlẹ Oyo, Akeem Olatunji fi lede, o ni ile mọlẹb [PET_BOUNDARY]olóògbé[PET_BOUNDARY] be naa ni awọn aṣekupani naa ti gba ẹmi Hakeem Mudashiru.","Ninu atẹjade kan ti agbẹnusọ ẹgbẹ oṣelu PDP nipinlẹ Oyo, Akeem Olatunji fi lede, o ni ile mọlẹb [PET_BOUNDARY]olóògbé[PET_BOUNDARY] be naa ni awọn aṣekupani naa ti gba ẹmi Hakeem Mudashiru.",olóògbé,1,Death,always_euph,a doser,death,https://www.bbc.com/yoruba/articles/cpel14ke5nlo
642,Arabinrin Temiloluwa to jẹ aya [PET_BOUNDARY]olóògbé[PET_BOUNDARY] Dare Adeboye ni ọkọ oun ko bẹru iku rara.,Arabinrin Temiloluwa to jẹ aya [PET_BOUNDARY]olóògbé[PET_BOUNDARY] Dare Adeboye ni ọkọ oun ko bẹru iku rara.,olóògbé,1,Death,always_euph,a doser,death,bbc
